Data da coleta;Esfera; Município/UF;UF;pasta;contratante;Objeto;Descrição do objeto;Número do processo;Contrato;Número da Dispensa / Pregão;Favorecido;CNPJ ;Valor Total Contratado;Qual a quantidade discriminada?;Valor unitário (item) Contratado;Unidade de Medida;fonte da pesquisa;portal de transparência específico do Covid19;Descrição Resumida;ITEM_PADRONIZADO;MEDIDA_PADRONIZADA;PRECO_UNITARIO_PADRONIZADO;QUANTIDADE_PADRONIZADA
06/04/2020;Federal;União/Brasil;Brasil;Educação;Hospital Universitário Cassiano Antonio Moraes;Aquisição de Insumos;"Aquisição de MÁSCARA CIRÚRGICA. TRIPLA
CAMADA EM SMS.";004932/2020-60;;Não consta;TOCANTINS COMERCIO DE PRODUTOS -HOSPITALARES EIRELI;25.048.619/0001-05;R$ 95.000,00;50.000;1,90;Unidade;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-21/2020-uasg-155012-251330616;;Máscara Cirúrgica;mascara;1 unidade;1,90;50000,00
06/04/2020;Federal;União/Brasil;Brasil;Educação;Hospital Universitário da Universidade Federal do Maranhão;Contratação de Serviços;Locação de avental em caráter emergencial;23523.009592/2020;;Não consta;LAVEBRASGESTAO DE TEXTEIS S.A;06.272.575/0047-22;R$ 375.000,00;2.250.000;0,17;Unidade;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-33/2020-uasg-155010-251330459;;Serviço de Lavanderia;avental;1 unidade;NA;NA
06/04/2020;Federal;União/Brasil;Brasil;Saúde;Instituto Nacional de Câncer José Alencar Gomes da Silva;Aquisição de Bens;"Aquisição de material médico
hospitalar utilizado para lidar com a pandemia do corona vírus (ressuscitador adulto manual e termometros clinico digital), a fim de atender solicitação do Serviço Central de Abastecimento, no âmbito do INCA";25410.004057/2020-39;;;TECNO4 PRODUTOS HOSPITALARES EIRELI.;04.124.669/0001-46;R$ 22.560,00;;;;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-52/2020-uasg-250052-251331675;;Material Hospitalar;termometro;1 unidade;NA;NA
06/04/2020;Federal;União/Brasil;Brasil;Saúde;Instituto Nacional de Câncer José Alencar Gomes da Silva;Aquisição de Bens;"Aquisição de material médico
hospitalar utilizado para lidar com a pandemia do corona vírus (ressuscitador adulto manual e termometros clinico digital), a fim de atender solicitação do Serviço Central de Abastecimento, no âmbito do INCA";25410.004057/2020-39;;;C.B.S. MEDICO CIENTIFICA S/A;48.791.685/0001-68;R$ 5.432,00;;;;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-52/2020-uasg-250052-251331675;;Material Hospitalar;termometro;1 unidade;NA;NA
07/04/2020;Federal;União/Brasil;Brasil;Educação;Instituto Federal de Educação, Ciência e Tecnologia de São Paulo;Aquisição de Insumos;Aquisição de insumos de saúde para produção e armazenamento de álgool líquido e álcool gel - COVID-19 - LEI Nº 13.979/20;23305.004870/2020-00;;;DEL NEROCOMERCIO DE EMBALAGENS EIRELI;03.407.094/0001-06;R$ 9.880,00;;;;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-12/2020-uasg-158154-251536670;;Material Hospitalar;alcool;1 litro;NA;NA
07/04/2020;Federal;União/Brasil;Brasil;Educação;Instituto Federal de Educação, Ciência e Tecnologia de São Paulo;Aquisição de Insumos;Aquisição de insumos de saúde para produção e armazenamento de álgool líquido e álcool gel - COVID-19 - LEI Nº 13.979/20;23305.004870/2020-00;;;XODO CIENTIFICA QUIMICA FINA INDUSTRIA E COMERCIO LTDA;10.399.413/0001-44;R$ 25.943,50;;;;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-12/2020-uasg-158154-251536670;;Material Hospitalar;alcool;1 litro;NA;NA
07/04/2020;Federal;União/Brasil;Brasil;Educação;Instituto Federal de Educação, Ciência e Tecnologia de São Paulo;Aquisição de Insumos;Aquisição de insumos de saúde para produção e armazenamento de álgool líquido e álcool gel - COVID-19 - LEI Nº 13.979/20;23305.004870/2020-00;;;VW COMERCIO DE HIDRAULICA E PLASTICOS INDUSTRIAIS EIRELI;19.218.815/0001-70;R$ 30.440,00;;;;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-12/2020-uasg-158154-251536670;;Material Hospitalar;alcool;1 litro;NA;NA
07/04/2020;Federal;União/Brasil;Brasil;Educação;Instituto Federal de Educação, Ciência e Tecnologia de São Paulo;Aquisição de Insumos;Aquisição de insumos de saúde para produção e armazenamento de álgool líquido e álcool gel - COVID-19 - LEI Nº 13.979/20;23305.004870/2020-00;;;LSC COMERCIAL EIRELI;22.569.484/0001-27;R$ 168.684,00;;;;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-12/2020-uasg-158154-251536670;;Material Hospitalar;alcool;1 litro;NA;NA
07/04/2020;Federal;União/Brasil;Brasil;Educação;Instituto Federal de Educação, Ciência e Tecnologia de São Paulo;Aquisição de Insumos;Aquisição de insumos de saúde para produção e armazenamento de álgool líquido e álcool gel - COVID-19 - LEI Nº 13.979/20;23305.004870/2020-00;;;MANHATTAN IND E COMERCIO DE EMBALAGENS PLASTICAS LTDA;59.688.432/0001-80;R$ 6.000,00;;;;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-12/2020-uasg-158154-251536670;;Material Hospitalar;alcool;1 litro;NA;NA
07/04/2020;Federal;União/Brasil;Brasil;Educação;Hospital Universitário Maria Aparecida Pedrossian;Aquisição de Bens;Aquisição de acessórios para ventiladores mecânicos da marca MAQUET para atender possível demanda do Coronavírus, conforme descrição do itens no Termo de Referência: MODELO:SERVO S item 1-Cassete expiratório,item 2 Sensor de O²,item 3-Bateria)item 4-Kit de manutenção servo S 5000horas MODELO: SERVO AIR item 5-Cassete expiratório, cinza escuro, item 6-Nebulizador Aerogen pro - reutilizável, item 7-Peça T adulto (22 mm)aerogen, item 8-Peça T Pediátrica (15mm) Aerogen ;23538.003664/2020-10;;;ATHOS ASSISTENCIA TECNICA HOSPITALAR LTDA;00.842.216/0001-02;R$ 863.995,00;;;Unidade;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-16/2020-uasg-155124-251537193;;Ventilador Pulmonar;respirador - ventilador;1 unidade;NA;NA
07/04/2020;Federal;União/Brasil;Brasil;Saúde;Instituto Aggeu Magalhães;Aquisição de Insumos;Aquisição de kits promega para uso no diagnostico da covid 19 pelo IAM;25382000022/20-13;;;PROMEGA BIOTECNOLOGIA DO BRASIL LTDA;11.909.227/0002-51;R$ 207.150,00;;;Unidade;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-48/2020-uasg-254421-251539578;;Kit Teste Rápido;teste;1 unidade;NA;NA
08/04/2020;Federal;União/Brasil;Brasil;Educação;Instituto Federal de Educação, Ciência e Tecnologia de São Paulo;Aquisição de Insumos;Aquisição de insumos e equipamentos diversos para produção de máscaras de proteção e fabricação de álcool em gel ;23305.004872/2020-70;;;DEL NEROCOMERCIO DE EMBALAGENS EIRELI;03.407.094/0001-06;R$ 1.694,00;;;;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-13/2020-uasg-158154-251748289;;Equipamento EPI;mascara;1 unidade;NA;NA
08/04/2020;Federal;União/Brasil;Brasil;Educação;Instituto Federal de Educação, Ciência e Tecnologia de São Paulo;Aquisição de Insumos;Aquisição de insumos e equipamentos diversos para produção de máscaras de proteção e fabricação de álcool em gel ;23305.004872/2020-70;;;ROTTO BRASIL INDUSTRIA E COMERCIO DE PLASTICOS LTDA;03.899.610/0001-67;R$ 3.150,00;;;;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-13/2020-uasg-158154-251748289;;Equipamento EPI;mascara;1 unidade;NA;NA
08/04/2020;Federal;União/Brasil;Brasil;Educação;Instituto Federal de Educação, Ciência e Tecnologia de São Paulo;Aquisição de Insumos;Aquisição de insumos e equipamentos diversos para produção de máscaras de proteção e fabricação de álcool em gel ;23305.004872/2020-70;;;GRABE BOMBAS E EQUIPAMENTOS INDUSTRIAIS LTDA;06.055.391/0001-28;R$ 11.130,00;;;;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-13/2020-uasg-158154-251748289;;Equipamento EPI;mascara;1 unidade;NA;NA
08/04/2020;Federal;União/Brasil;Brasil;Educação;Instituto Federal de Educação, Ciência e Tecnologia de São Paulo;Aquisição de Insumos;Aquisição de insumos e equipamentos diversos para produção de máscaras de proteção e fabricação de álcool em gel ;23305.004872/2020-70;;;POLYBRASIL COMERCIO, IMPORTACAO E EXPORTACAO LTDA;25.322.144/0001-95;R$ 11.776,00;;;;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-13/2020-uasg-158154-251748289;;Equipamento EPI;mascara;1 unidade;NA;NA
08/04/2020;Federal;União/Brasil;Brasil;Educação;Universidade Federal Rural do Semi-Árido;Aquisição de Insumos;Aquisição de Kits de teste rápido para COVID-19;23091.003399/2020-82;;;DIAGFARMA COMERCIO E SERVICOS DE PRODUTOS HOSPITALARES ELABORATORIAIS LTDA;11.426.166/0001-90 ;R$ 55.000,00;;;Unidade;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-4/2020-uasg-153033-251746551;;Kit Teste Rápido;teste;1 unidade;NA;NA
08/04/2020;Federal;União/Brasil;Brasil;Educação;Hospital Universitário de Brasília;Aquisição de Bens;Aquisição de Válvula exalatória autoclavável compatível com ventilador pulmonar Dixtal modelo DX3012, conforme proposta do fornecedor;23522.009388/2020;;;CIRURGICA SAO BERNARDO LTDA;00.838.896/0001-82;R$ 4.390,20;;;Unidade;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-388/2020-uasg-155009-251748671;;Ventilador Pulmonar;respirador - ventilador;1 unidade;NA;NA
08/04/2020;Federal;União/Brasil;Brasil;Educação;Hospital Universitário Gaffrée e Guinle;Aquisição de Bens;Aquisição de Células de O², sensores de Fluxo para 10 ventiladores pulmonar Benett-840 e 09 anestesias GE de diversos modelos, e filtros para ventiladores pulmonares;23819.000180/2020-62;;;INFRAMEDSOLUCOES TECNOLOGICAS EIRELI;31.375.959/0001-35;R$ 90.818,00;;;Unidade;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-165/2020-uasg-155911-251749194;;Ventilador Pulmonar;respirador - ventilador;1 unidade;NA;NA
08/04/2020;Federal;União/Brasil;Brasil;Educação;Hospital de Ensino Dr. Washington Antônio de Barros;Contratação de Serviços;Locação de concentradores de oxigênio em caráter emergencial para a Policlínica do Hospital de Ensino Dr. Washington Antônio de Barros/HU-Univasf, para fazer frente ao conjunto de ações no combate ao coronavírus;23542.003601/2020-02;;;LOCMED HOSPITALAR LTDA;04.238.951/0001-54;R$ 32.400,00;;;Unidade;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-21/2020-uasg-155180-251749018;;Ventilador Pulmonar;respirador - ventilador;1 unidade;NA;NA
08/04/2020;Federal;União/Brasil;Brasil;Educação;Hospital Universitário da Universidade Federal do Maranhão;Aquisição de Bens; Sistema fechado de aspiração e cateter;23523.010098/2020;;;ROYALMEDHOSPITALAR LTDA;10.781.820/0001-11;R$ 200.120,00;;;Unidade;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-38/2020-uasg-155010-251748260;;Ventilador Pulmonar;respirador - ventilador;1 unidade;NA;NA
08/04/2020;Federal;União/Brasil;Brasil;Saúde;Instituto Nacional de Infectologia Evandro Chagas;Aquisição de Bens;Aquisição de Aparelho de Ultrassonografia ;25029.000068/2020-53;;;CANON MEDICAL SYSTEMS DO BRASIL LTDA;46.563.938/0013-54;R$ 490.000,00;;;;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-31/2020-uasg-254492-251751165;;Eletrônicos;equipamento ultrassom;1 unidade;NA;NA
08/04/2020;Federal;União/Brasil;Brasil;Saúde;Instituto Nacional de Infectologia Evandro Chagas;Aquisição de Bens;Aquisição de Suporte Monitor Vídeo ;25029.000069/2020-06;;;NIHON KOHDEN BRASIL IMPORTACAO, EXPORTACAO E COMERCIO DEEQUIPAMENTOS MEDICOS LT;14.365.637/0001-96;R$ 68.586,00;;;;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-32/2020-uasg-254492-251751228;;Eletrônicos;monitor;1 unidade;NA;NA
08/04/2020;Federal;União/Brasil;Brasil;Saúde;Instituto Nacional de Infectologia Evandro Chagas;Aquisição de Bens;Aquisição de aparelho de ultrassom objetivando o enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, em caráter emergencial;25029.000061/2020-31;;; CANON MEDICAL SYSTEMS DO BRASIL LTDA;46.563.938/0013-54;R$ 340.000,00;;;;http://www.in.gov.br/en/web/dou/-/extrato-de-dispensa-de-licitacao-n-34/2020-uasg-254492-251751183;;Eletrônicos;equipamento ultrassom;1 unidade;NA;NA
09/04/2020;Federal;União/Brasil;Brasil;Educação;Instituto Federal de Educação, Ciência e Tecnologia de São Paulo;Aquisição de Insumos;Aquisição de insumo para produção de álcool em gel;23305.004875/2020-11;;Dispensa 14/2020;EXODO CIENTIFICA QUIMICA FINA INDUSTRIA E COMERCIO LTDA;10.399.413/0001-44;R$ 72.800,00;4;18.200,00;Kg;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-14/2020-uasg-158154-251951542;;Confecção;alcool;1 litro;NA;NA
09/04/2020;Federal;União/Brasil;Brasil;Educação;Universidade Federal da Paraíba;Aquisição de Insumos;Aquisição de kit para extração de ácidos nucleicos totais virais para o Laboratório de Biologia Molecular do Centro de Ciências Médicas da UFPB que será utilizado na realização de testes diagnósticos para o novo coronavírus;23074.017829/2020-98;;;PROMEGA BIOTECNOLOGIA DO BRASIL LTDA;11.909.227/0001-70;R$ 68.000,00;;;Unidade;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-6/2020-uasg-153065-251949366;;Kit Teste Rápido;teste;1 unidade;NA;NA
09/04/2020;Federal;União/Brasil;Brasil;Educação;Hospital Universitário da Universidade Federal do Maranhão;Aquisição de Insumos;Aquisição emergencial de locação de avental;23523.009592/2020;;;LAVEBRASGESTAO DE TEXTEIS S.A;06.272.575/0047-22;R$ 2.250.000,00;;;Unidade;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-39/2020-uasg-155010-251951666;;Avental;avental;1 unidade;NA;NA
09/04/2020;Federal;União/Brasil;Brasil;Educação;Instituto de Puericultura e Pediatria Martagão Gesteira;Aquisição de Insumos;Aquisição de macronebulizador 500 ml traqueia 1.20 m com máscara facial.;230790.04412/2020-62;;;CRITICALMED PRODUTOS MEDICO HOSPITALAR LTDA;73.588.915/0001-33;R$ 5.980,00;;;;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-127/2020-uasg-153150-251949552;;Material Hospitalar;mascara;1 unidade;NA;NA
09/04/2020;Federal;União/Brasil;Brasil;Educação;Hospital Universitário de Juiz de Fora;Aquisição de Insumos;"Aquisição de a etilico + alcool isopropilico; 70%; loção alcoólica em espuma, a fim de abastecer o Hospital Universitário da UFJF - Filial Ebserh";23765.004507/2020-48;;Não consta;GIROFARMA MEDICAMENTOS EIRELI;07.876.749/0001-46.;R$ 13.300,00;70;190,00; Litro;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-23/2020-uasg-155903-251963495;;Álcool;alcool;1 litro;NA;NA
09/04/2020;Federal;União/Brasil;Brasil;Educação;Hospital Universitário de Juiz de Fora;Aquisição de Insumos;Aquisição de álcool etílico 70% (70gl) preferencialmente de 1000 ml, a fim de abastecer o Hospital Universitário da UFJF - Filial Ebserh;23765.004031/2020-45;;Não consta;ARGILA INDUSTRIA E COMERCIO DE COMESTICOS LTDA;06.204.801/0001-55;R$ 27.000,00;3.000;9,00; Litro;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-16/2020-uasg-155903-251963513;;Álcool;alcool;1 litro;9,00;3000,00
09/04/2020;Federal;União/Brasil;Brasil;Educação;Hospital Universitário Gaffrée e Guinle;Aquisição de Bens;Aquisição de Circuito para Ventilador Pulmonar Padrão;23819.001325/2020-42;;;ONIX COMERCIO DE PRODUTOS ODONTOLOGICOS EIRELI.;09.376.051/0001-97;R$ 19.598,00;;;Unidade;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-168/2020-uasg-155911-251952167;;Ventilador Pulmonar;respirador - ventilador;1 unidade;NA;NA
09/04/2020;Federal;União/Brasil;Brasil;Segurança;Polícia Rodoviária Federal;Aquisição de Insumos;Aquisição de testes rápidos e insumos para detecção qualitativa específica de IgG e IgM do COVID-19, a serem aplicados, durante surto epidêmico de coronavírus no país, nos servidores da Polícia Rodoviária Federal, conforme condições, quantidades e exigências estabelecidas neste instrumento;08653.003619/2020;;;PROHOSPITAL COMERCIO HOLANDA LTDA;09.485.574/0001-71;R$ 490,00;;;Unidade;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-8/2020-uasg-200112-251952556;;Kit Teste Rápido;teste;1 unidade;NA;NA
09/04/2020;Federal;União/Brasil;Brasil;Segurança;Polícia Rodoviária Federal;Aquisição de Insumos;Aquisição de testes rápidos e insumos para detecção qualitativa específica de IgG e IgM do COVID-19, a serem aplicados, durante surto epidêmico de coronavírus no país, nos servidores da Polícia Rodoviária Federal, conforme condições, quantidades e exigências estabelecidas neste instrumento;08653.003619/2020;;;MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA;05.343.029/0001-90;R$ 94.100,00;1.000;94,10;Unidade;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-8/2020-uasg-200112-251952556;;Kit Teste Rápido;teste;1 unidade;94,10;1000,00
09/04/2020;Federal;União/Brasil;Brasil;Segurança;Polícia Rodoviária Federal;Aquisição de Insumos;Aquisição de testes rápidos e insumos para detecção qualitativa específica de IgG e IgM do COVID-19, a serem aplicados, durante surto epidêmico de coronavírus no país, nos servidores da Polícia Rodoviária Federal, conforme condições, quantidades e exigências estabelecidas neste instrumento;08653.003619/2020;;;MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA;05.343.029/0001-90;R$ 275,00;11;25,00;Unidade;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-8/2020-uasg-200112-251952556;;Kit Teste Rápido;teste;1 unidade;25,00;11,00
09/04/2020;Federal;União/Brasil;Brasil;Segurança;Polícia Rodoviária Federal;Aquisição de Insumos;Aquisição de materiais de higienização e prevenção a viroses, principalmente no enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19), com fins de equipar as unidades operacionais e os policiais rodoviários federais da Superintendência de Polícia Rodoviária Federal em Campo Grande-MS, observadas as especificações e condições estabelecidas no Projeto Básico. 1200 unidades de Máscara de tecido lavável.;08669.007222/2020-63 ;;;GILDA DASILVA SOUZA FERREIRA;02.321.861/0001-05;R$ 3.480,00;;;;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-18/2020-uasg-200128-251952719;;Material de limpeza, conservação e higiene;mascara;1 unidade;NA;NA
09/04/2020;Federal;União/Brasil;Brasil;Saúde;Superintendência Estadual no Mato Grosso do Sul;Aquisição de Insumos;Aquisição de Álcool em Gel, galão de 5 Litros Antisséptico 70% Higienizante de Mão, 70° INPM, proteção Antisséptica, higienizador para as mãos;25185.000305/2020-83 ;;Dispensa 02/2020;C. L. R.COMERCIO DE PRODUTOS DE HIGIENE E LIMPEZA, SANEANTE, GENERO ALIMENTICIO;18.493.600/0001-02;R$ 2.400,00;20;120,00; Litro;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-2/2020-uasg-255012-251953893;;Álcool;alcool;1 litro;24,00;100,00
09/04/2020;Federal;União/Brasil;Brasil;Saúde;Instituto Nacional de Infectologia Evandro Chagas;Aquisição de Bens;Aquisição de cama hospitalar, material:aço inoxidável, tipo:elétrico/hidráulica, acabamento das rodas:roda de borracha, comprimento:até 2,10 m, largura:cerca de 1,00 m, altura:cerca de 0,80 m, capacidade de carga:até 250 kg, tipos de acionamento:controle remoto, características adicionais: radiotransparente com balança;25029.000089/2020-79 ;;;MEDI-SAUDE PRODUTOS MEDICOS HOSPITALARES EIRELI;02.563.570/0001-15;R$ 1.440.000,00;;;;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-36/2020-uasg-254492-251953826;;Cama Hospitalar;cama hospitalar;1 unidade;NA;NA
09/04/2020;Federal;União/Brasil;Brasil;Saúde;Instituto de Tecnologia em Imunobiológicos;Aquisição de Insumos;"Importação de MISTURA KIT;PCR;GOTAQ PROBE;A6121,PROMEGA;PER";25386.100461/2020-87 ;;;PROMEGA CORPORATION;Empresa estrangeira;R$ 19.611.587,21;;;Unidade;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-107/2020-uasg-254445-251953520;;Kit Teste Rápido;teste;1 unidade;NA;NA
09/04/2020;Federal;União/Brasil;Brasil;Saúde;Instituto Nacional de Cardiologia;Aquisição de Insumos;Aquisição de medicamento, de muita importância para o enfrentamento da Saúde Pública decorrente do COVID-19 (ALCOOL ETILICO ANTISSEPTICO 70% GEL 500 ML, CLORHEXIDINA 0,5% ALCOOLICA , CLORHEXIDINA 2% DEGERMANTE, LEVOFLOXACINA 500MG BOLSA SISTEMA FECHADO 100ML);33409.004321/2020-29 ;;;SUPERMEDICA DISTRIBUIDORA HOSPITALAR EIRELI;06.065.614/0001-38;R$ 30.670,00;;;;http://www.in.gov.br/web/dou/-/extrato-de-dispensa-de-licitacao-n-12/2020-uasg-250059-251952870;;Medicamentos;alcool;1 litro;NA;NA
